Cidade: Aracaju
sem Threads - Aracaju - Dia 1 - Temperatura [media=27.870833333333337, minima=25.1, maxima=31.7]
27 Threads - Belém - Dia 13 - Temperatura [media=25.520833333333332, minima=24.3, maxima=27.5]
27 Threads - Belém - Dia 14 - Temperatura [media=26.437499999999996, minima=24.2, maxima=31.2]
27 Threads - Belém - Dia 15 - Temperatura [media=26.687500000000004, minima=23.9, maxima=31.7]
27 Threads - Belém - Dia 16 - Temperatura [media=27.21666666666667, minima=24.7, maxima=31.7]
27 Threads - Belém - Dia 17 - Temperatura [media=27.641666666666666, minima=24.7, maxima=32.4]
27 Threads - Belém - Dia 18 - Temperatura [media=27.816666666666666, minima=25.0, maxima=32.1]
27 Threads - Belém - Dia 19 - Temperatura [media=27.645833333333343, minima=24.9, maxima=32.0]
27 Threads - Belém - Dia 20 - Temperatura [media=27.937499999999996, minima=25.6, maxima=32.0]
27 Threads - Belém - Dia 21 - Temperatura [media=27.60833333333333, minima=25.0, maxima=31.9]
27 Threads - Belém - Dia 22 - Temperatura [media=27.495833333333334, minima=25.2, maxima=31.5]
27 Threads - Belém - Dia 23 - Temperatura [media=27.158333333333335, minima=25.4, maxima=30.6]
27 Threads - Belém - Dia 24 - Temperatura [media=27.54583333333333, minima=25.5, maxima=30.9]
27 Threads - Belém - Dia 25 - Temperatura [media=27.770833333333332, minima=25.7, maxima=31.2]
27 Threads - Belém - Dia 26 - Temperatura [media=27.44583333333333, minima=25.7, maxima=30.9]
27 Threads - Belém - Dia 27 - Temperatura [media=27.025000000000002, minima=25.7, maxima=29.2]
27 Threads - Belém - Dia 28 - Temperatura [media=27.354166666666668, minima=25.3, maxima=31.3]
27 Threads - Belém - Dia 29 - Temperatura [media=27.170833333333334, minima=25.3, maxima=30.2]
27 Threads - Belém - Dia 30 - Temperatura [media=26.924999999999997, minima=24.7, maxima=31.2]
27 Threads - Belém - Dia 31 - Temperatura [media=27.2625, minima=25.6, maxima=31.4]

Cidade: Recife
27 Threads - Recife - Dia 1 - Temperatura [media=27.750000000000004, minima=26.5, maxima=29.3]
27 Threads - Recife - Dia 2 - Temperatura [media=27.16666666666667, minima=24.9, maxima=29.8]
27 Threads - Recife - Dia 3 - Temperatura [media=27.637500000000003, minima=25.5, maxima=30.3]
27 Threads - Recife - Dia 4 - Temperatura [media=28.262500000000003, minima=26.4, maxima=30.5]
27 Threads - Recife - Dia 5 - Temperatura [media=28.09583333333333, minima=26.2, maxima=30.5]
27 Threads - Recife - Dia 6 - Temperatura [media=28.404166666666672, minima=27.3, maxima=30.5]
27 Threads - Recife - Dia 7 - Temperatura [media=28.266666666666666, minima=26.0, maxima=30.6]
27 Threads - Recife - Dia 8 - Temperatura [media=27.795833333333338, minima=25.5, maxima=30.0]
27 Threads - Recife - Dia 9 - Temperatura [media=28.241666666666664, minima=26.4, maxima=30.1]
27 Threads - Recife - Dia 10 - Temperatura [media=27.77083333333333, minima=26.8, maxima=29.3]
27 Threads - Recife - Dia 11 - Temperatura [media=26.65416666666667, minima=25.7, maxima=28.1]
27 Threads - Recife - Dia 12 - Temperatura [media=26.77916666666667, minima=24.6, maxima=29.1]
27 Threads - Recife - Dia 13 - Temperatura [media=26.99166666666667, minima=25.4, maxima=29.3]
27 Threads - Recife - Dia 14 - Temperatura [media=27.2625, minima=25.1, maxima=30.0]
27 Threads - Recife - Dia 15 - Temperatura [media=28.120833333333337, minima=26.5, maxima=30.2]
27 Threads - Recife - Dia 16 - Temperatura [media=27.958333333333332, minima=25.9, maxima=30.2]
27 Threads - Recife - Dia 17 - Temperatura [media=27.825, minima=26.3, maxima=30.2]
27 Threads - Recife - Dia 18 - Temperatura [media=27.73333333333333, minima=26.5, maxima=29.3]
27 Threads - Recife - Dia 19 - Temperatura [media=27.712499999999995, minima=26.4, maxima=29.5]
27 Threads - Recife - Dia 20 - Temperatura [media=28.25833333333333, minima=26.1, maxima=30.5]
27 Threads - Recife - Dia 21 - Temperatura [media=28.450000000000006, minima=26.5, maxima=30.7]
27 Threads - Recife - Dia 22 - Temperatura [media=28.76666666666667, minima=27.2, maxima=31.3]
27 Threads - Recife - Dia 23 - Temperatura [media=28.516666666666666, minima=26.2, maxima=31.2]
27 Threads - Recife - Dia 24 - Temperatura [media=28.466666666666672, minima=26.5, maxima=30.8]
27 Threads - Recife - Dia 25 - Temperatura [media=28.14166666666667, minima=26.3, maxima=30.4]
27 Threads - Recife - Dia 26 - Temperatura [media=28.329166666666666, minima=26.7, maxima=30.4]
27 Threads - Recife - Dia 27 - Temperatura [media=28.275000000000002, minima=26.3, maxima=30.7]
27 Threads - Recife - Dia 28 - Temperatura [media=28.529166666666665, minima=27.0, maxima=30.9]
27 Threads - Recife - Dia 29 - Temperatura [media=27.66666666666667, minima=25.9, maxima=30.1]
27 Threads - Recife - Dia 30 - Temperatura [media=28.520833333333332, minima=26.8, maxima=30.8]
27 Threads - Recife - Dia 31 - Temperatura [media=28.22916666666666, minima=26.5, maxima=30.6]

Cidade: Curitiba
27 Threads - Curitiba - Dia 1 - Temperatura [media=19.641666666666662, minima=16.3, maxima=25.6]
27 Threads - Curitiba - Dia 2 - Temperatura [media=19.70416666666667, minima=15.1, maxima=26.3]
27 Threads - Curitiba - Dia 3 - Temperatura [media=20.179166666666667, minima=15.7, maxima=26.6]
27 Threads - Curitiba - Dia 4 - Temperatura [media=19.59166666666667, minima=16.3, maxima=25.7]
27 Threads - Curitiba - Dia 5 - Temperatura [media=19.258333333333333, minima=14.8, maxima=25.0]
27 Threads - Curitiba - Dia 6 - Temperatura [media=20.34583333333333, minima=16.6, maxima=27.4]
27 Threads - Curitiba - Dia 7 - Temperatura [media=22.329166666666666, minima=16.4, maxima=30.4]
27 Threads - Curitiba - Dia 8 - Temperatura [media=24.45416666666667, minima=18.4, maxima=31.5]
27 Threads - Curitiba - Dia 9 - Temperatura [media=24.79166666666666, minima=19.6, maxima=31.7]
27 Threads - Curitiba - Dia 10 - Temperatura [media=23.679166666666664, minima=19.1, maxima=29.6]
27 Threads - Curitiba - Dia 11 - Temperatura [media=23.954166666666662, minima=20.5, maxima=29.5]
27 Threads - Curitiba - Dia 12 - Temperatura [media=20.81666666666667, minima=19.0, maxima=22.0]
27 Threads - Curitiba - Dia 13 - Temperatura [media=18.679166666666664, minima=17.5, maxima=21.4]
27 Threads - Curitiba - Dia 14 - Temperatura [media=21.162499999999998, minima=14.8, maxima=28.4]
27 Threads - Curitiba - Dia 15 - Temperatura [media=23.141666666666666, minima=19.0, maxima=29.2]
27 Threads - Curitiba - Dia 16 - Temperatura [media=23.770833333333332, minima=19.4, maxima=29.5]
27 Threads - Curitiba - Dia 17 - Temperatura [media=23.612499999999997, minima=20.6, maxima=28.5]
27 Threads - Curitiba - Dia 18 - Temperatura [media=22.63333333333333, minima=19.6, maxima=27.4]
27 Threads - Curitiba - Dia 19 - Temperatura [media=23.320833333333336, minima=20.8, maxima=26.6]
27 Threads - Curitiba - Dia 20 - Temperatura [media=22.71666666666667, minima=20.3, maxima=26.7]
27 Threads - Curitiba - Dia 21 - Temperatura [media=21.099999999999998, minima=18.5, maxima=25.5]
27 Threads - Curitiba - Dia 22 - Temperatura [media=17.845833333333335, minima=16.3, maxima=20.3]
27 Threads - Curitiba - Dia 23 - Temperatura [media=16.2375, minima=15.3, maxima=17.9]
27 Threads - Curitiba - Dia 24 - Temperatura [media=16.316666666666666, minima=14.4, maxima=19.5]
27 Threads - Curitiba - Dia 25 - Temperatura [media=15.366666666666667, minima=13.2, maxima=18.7]
27 Threads - Curitiba - Dia 26 - Temperatura [media=15.529166666666667, minima=13.0, maxima=19.2]
27 Threads - Curitiba - Dia 27 - Temperatura [media=16.558333333333334, minima=12.7, maxima=21.5]
27 Threads - Curitiba - Dia 28 - Temperatura [media=17.995833333333326, minima=14.1, maxima=22.5]
27 Threads - Curitiba - Dia 29 - Temperatura [media=19.1875, minima=14.2, maxima=24.7]
27 Threads - Curitiba - Dia 30 - Temperatura [media=21.520833333333332, minima=15.9, maxima=28.2]
27 Threads - Curitiba - Dia 31 - Temperatura [media=21.424999999999997, minima=17.6, maxima=27.4]

Cidade: Palmas
27 Threads - Palmas - Dia 1 - Temperatura [media=26.475000000000005, minima=24.1, maxima=30.2]
27 Threads - Palmas - Dia 2 - Temperatura [media=24.787499999999998, minima=23.0, maxima=27.4]
27 Threads - Palmas - Dia 3 - Temperatura [media=25.33749999999999, minima=22.6, maxima=29.4]
27 Threads - Palmas - Dia 4 - Temperatura [media=24.541666666666668, minima=23.5, maxima=25.8]
27 Threads - Palmas - Dia 5 - Temperatura [media=25.108333333333334, minima=23.0, maxima=27.7]
27 Threads - Palmas - Dia 6 - Temperatura [media=25.087500000000006, minima=22.9, maxima=29.5]
27 Threads - Palmas - Dia 7 - Temperatura [media=25.60833333333333, minima=23.1, maxima=29.4]
27 Threads - Palmas - Dia 8 - Temperatura [media=25.733333333333338, minima=23.0, maxima=29.6]
27 Threads - Palmas - Dia 9 - Temperatura [media=26.599999999999998, minima=22.8, maxima=31.5]
27 Threads - Palmas - Dia 10 - Temperatura [media=25.274999999999995, minima=23.5, maxima=28.3]
27 Threads - Palmas - Dia 11 - Temperatura [media=25.491666666666664, minima=22.0, maxima=30.4]
27 Threads - Palmas - Dia 12 - Temperatura [media=25.9875, minima=22.4, maxima=29.5]
27 Threads - Palmas - Dia 13 - Temperatura [media=25.216666666666665, minima=22.6, maxima=27.7]
27 Threads - Palmas - Dia 14 - Temperatura [media=25.78333333333333, minima=22.1, maxima=30.3]
27 Threads - Palmas - Dia 15 - Temperatura [media=25.712499999999995, minima=22.3, maxima=30.0]
27 Threads - Palmas - Dia 16 - Temperatura [media=26.533333333333342, minima=21.0, maxima=33.3]
27 Threads - Palmas - Dia 17 - Temperatura [media=25.883333333333336, minima=22.4, maxima=31.7]
27 Threads - Palmas - Dia 18 - Temperatura [media=25.995833333333337, minima=20.9, maxima=32.4]
27 Threads - Palmas - Dia 19 - Temperatura [media=26.775000000000002, minima=22.9, maxima=32.1]
27 Threads - Palmas - Dia 20 - Temperatura [media=27.05416666666666, minima=22.3, maxima=32.4]
27 Threads - Palmas - Dia 21 - Temperatura [media=27.500000000000004, minima=23.8, maxima=32.0]
27 Threads - Palmas - Dia 22 - Temperatura [media=27.166666666666668, minima=23.4, maxima=32.9]
27 Threads - Palmas - Dia 23 - Temperatura [media=26.075000000000003, minima=23.7, maxima=29.3]
27 Threads - Palmas - Dia 24 - Temperatura [media=25.512499999999992, minima=24.1, maxima=27.5]
27 Threads - Palmas - Dia 25 - Temperatura [media=24.07083333333333, minima=23.0, maxima=26.2]
27 Threads - Palmas - Dia 26 - Temperatura [media=24.84999999999999, minima=23.4, maxima=27.2]
27 Threads - Palmas - Dia 27 - Temperatura [media=24.30416666666667, minima=23.2, maxima=26.2]
27 Threads - Palmas - Dia 28 - Temperatura [media=22.96666666666667, minima=21.7, maxima=23.8]
27 Threads - Palmas - Dia 29 - Temperatura [media=24.07916666666667, minima=22.0, maxima=26.8]
27 Threads - Palmas - Dia 30 - Temperatura [media=25.650000000000002, minima=22.3, maxima=31.7]
27 Threads - Palmas - Dia 31 - Temperatura [media=26.637500000000003, minima=22.7, maxima=32.4]

Cidade: Macapá
27 Threads - Macapá - Dia 1 - Temperatura [media=27.450000000000003, minima=24.9, maxima=31.3]
27 Threads - Macapá - Dia 2 - Temperatura [media=27.02083333333334, minima=24.9, maxima=30.8]
27 Threads - Macapá - Dia 3 - Temperatura [media=26.658333333333335, minima=23.9, maxima=30.8]
27 Threads - Macapá - Dia 4 - Temperatura [media=26.47083333333333, minima=24.4, maxima=29.4]
27 Threads - Macapá - Dia 5 - Temperatura [media=26.416666666666668, minima=24.8, maxima=29.1]
27 Threads - Macapá - Dia 6 - Temperatura [media=25.191666666666666, minima=23.9, maxima=27.3]
27 Threads - Macapá - Dia 7 - Temperatura [media=26.10833333333333, minima=22.8, maxima=31.4]
27 Threads - Macapá - Dia 8 - Temperatura [media=26.754166666666674, minima=24.2, maxima=30.3]
27 Threads - Macapá - Dia 9 - Temperatura [media=27.541666666666668, minima=24.4, maxima=32.8]
27 Threads - Macapá - Dia 10 - Temperatura [media=27.070833333333336, minima=23.9, maxima=31.4]
27 Threads - Macapá - Dia 11 - Temperatura [media=26.679166666666674, minima=24.3, maxima=30.6]
27 Threads - Macapá - Dia 12 - Temperatura [media=26.21249999999999, minima=24.0, maxima=29.3]
27 Threads - Macapá - Dia 13 - Temperatura [media=26.025000000000002, minima=24.0, maxima=29.8]
27 Threads - Macapá - Dia 14 - Temperatura [media=25.816666666666666, minima=24.0, maxima=28.5]
27 Threads - Macapá - Dia 15 - Temperatura [media=26.045833333333334, minima=23.8, maxima=29.1]
27 Threads - Macapá - Dia 16 - Temperatura [media=26.450000000000003, minima=23.9, maxima=30.5]
27 Threads - Macapá - Dia 17 - Temperatura [media=27.591666666666658, minima=24.2, maxima=32.2]
27 Threads - Macapá - Dia 18 - Temperatura [media=27.054166666666664, minima=24.7, maxima=30.3]
27 Threads - Macapá - Dia 19 - Temperatura [media=26.75, minima=24.1, maxima=30.8]
27 Threads - Macapá - Dia 20 - Temperatura [media=27.216666666666665, minima=24.2, maxima=31.4]
27 Threads - Macapá - Dia 21 - Temperatura [media=27.320833333333336, minima=24.5, maxima=31.8]
27 Threads - Macapá - Dia 22 - Temperatura [media=26.754166666666663, minima=24.7, maxima=29.9]
27 Threads - Macapá - Dia 23 - Temperatura [media=26.874999999999996, minima=24.5, maxima=30.7]
27 Threads - Macapá - Dia 24 - Temperatura [media=27.27083333333334, minima=24.5, maxima=31.3]
27 Threads - Macapá - Dia 25 - Temperatura [media=27.212500000000006, minima=24.7, maxima=30.9]
27 Threads - Macapá - Dia 26 - Temperatura [media=26.695833333333336, minima=24.3, maxima=30.2]
27 Threads - Macapá - Dia 27 - Temperatura [media=26.795833333333334, minima=24.3, maxima=30.2]
27 Threads - Macapá - Dia 28 - Temperatura [media=27.04583333333333, minima=24.1, maxima=31.7]
27 Threads - Macapá - Dia 29 - Temperatura [media=27.187500000000004, minima=24.3, maxima=31.3]
27 Threads - Macapá - Dia 30 - Temperatura [media=27.020833333333332, minima=24.6, maxima=30.3]
27 Threads - Macapá - Dia 31 - Temperatura [media=27.15416666666667, minima=24.8, maxima=31.0]

Cidade: Maceió
27 Threads - Maceió - Dia 1 - Temperatura [media=27.35416666666666, minima=25.2, maxima=29.9]
27 Threads - Maceió - Dia 2 - Temperatura [media=27.041666666666668, minima=23.7, maxima=31.0]
27 Threads - Maceió - Dia 3 - Temperatura [media=27.75416666666666, minima=24.9, maxima=31.9]
27 Threads - Maceió - Dia 4 - Temperatura [media=27.73333333333333, minima=24.9, maxima=31.0]
27 Threads - Maceió - Dia 5 - Temperatura [media=27.783333333333335, minima=24.7, maxima=32.7]
27 Threads - Maceió - Dia 6 - Temperatura [media=27.737499999999994, minima=25.1, maxima=31.6]
27 Threads - Maceió - Dia 7 - Temperatura [media=27.345833333333335, minima=24.3, maxima=31.1]
27 Threads - Maceió - Dia 8 - Temperatura [media=27.091666666666665, minima=23.3, maxima=32.2]
27 Threads - Maceió - Dia 9 - Temperatura [media=27.51666666666667, minima=25.2, maxima=30.5]
27 Threads - Maceió - Dia 10 - Temperatura [media=26.48333333333333, minima=25.0, maxima=28.1]
27 Threads - Maceió - Dia 11 - Temperatura [media=25.90416666666667, minima=24.3, maxima=28.5]
27 Threads - Maceió - Dia 12 - Temperatura [media=25.941666666666666, minima=22.3, maxima=29.4]
27 Threads - Maceió - Dia 13 - Temperatura [media=26.645833333333343, minima=23.5, maxima=30.6]
27 Threads - Maceió - Dia 14 - Temperatura [media=26.8, minima=24.0, maxima=30.1]
27 Threads - Maceió - Dia 15 - Temperatura [media=27.166666666666668, minima=25.0, maxima=30.0]
27 Threads - Maceió - Dia 16 - Temperatura [media=27.395833333333332, minima=25.7, maxima=30.1]
27 Threads - Maceió - Dia 17 - Temperatura [media=26.741666666666664, minima=24.9, maxima=29.3]
27 Threads - Maceió - Dia 18 - Temperatura [media=27.095833333333335, minima=24.8, maxima=30.0]
27 Threads - Maceió - Dia 19 - Temperatura [media=27.420833333333334, minima=25.4, maxima=30.3]
27 Threads - Maceió - Dia 20 - Temperatura [media=27.862499999999997, minima=25.0, maxima=31.4]
27 Threads - Maceió - Dia 21 - Temperatura [media=28.454166666666666, minima=25.4, maxima=33.9]
27 Threads - Maceió - Dia 22 - Temperatura [media=28.662500000000005, minima=25.4, maxima=34.6]
27 Threads - Maceió - Dia 23 - Temperatura [media=28.745833333333334, minima=25.5, maxima=33.7]
27 Threads - Maceió - Dia 24 - Temperatura [media=28.66250000000001, minima=25.4, maxima=34.0]
27 Threads - Maceió - Dia 25 - Temperatura [media=28.47916666666666, minima=25.6, maxima=33.2]
27 Threads - Maceió - Dia 26 - Temperatura [media=28.49166666666667, minima=25.9, maxima=32.5]
27 Threads - Maceió - Dia 27 - Temperatura [media=28.058333333333326, minima=25.5, maxima=31.9]
27 Threads - Maceió - Dia 28 - Temperatura [media=27.829166666666662, minima=25.5, maxima=30.6]
27 Threads - Maceió - Dia 29 - Temperatura [media=27.50833333333333, minima=25.1, maxima=30.8]
27 Threads - Maceió - Dia 30 - Temperatura [media=27.404166666666665, minima=24.9, maxima=30.6]
27 Threads - Maceió - Dia 31 - Temperatura [media=26.92916666666667, minima=23.8, maxima=30.4]

Cidade: João Pessoa
27 Threads - João Pessoa - Dia 1 - Temperatura [media=27.01666666666667, minima=25.5, maxima=28.9]
27 Threads - João Pessoa - Dia 2 - Temperatura [media=26.525000000000002, minima=24.0, maxima=29.4]
27 Threads - João Pessoa - Dia 3 - Temperatura [media=27.283333333333335, minima=25.1, maxima=30.3]
27 Threads - João Pessoa - Dia 4 - Temperatura [media=27.72916666666667, minima=25.6, maxima=30.7]
27 Threads - João Pessoa - Dia 5 - Temperatura [media=27.691666666666666, minima=25.4, maxima=30.9]
27 Threads - João Pessoa - Dia 6 - Temperatura [media=27.933333333333334, minima=25.8, maxima=30.8]
27 Threads - João Pessoa - Dia 7 - Temperatura [media=28.008333333333336, minima=25.3, maxima=31.5]
27 Threads - João Pessoa - Dia 8 - Temperatura [media=27.72916666666666, minima=25.0, maxima=31.7]
27 Threads - João Pessoa - Dia 9 - Temperatura [media=27.987499999999997, minima=26.1, maxima=30.9]
27 Threads - João Pessoa - Dia 10 - Temperatura [media=27.875000000000004, minima=25.8, maxima=31.4]
27 Threads - João Pessoa - Dia 11 - Temperatura [media=26.295833333333334, minima=24.6, maxima=28.7]
27 Threads - João Pessoa - Dia 12 - Temperatura [media=26.424999999999994, minima=23.7, maxima=29.8]
27 Threads - João Pessoa - Dia 13 - Temperatura [media=26.608333333333334, minima=25.1, maxima=29.0]
27 Threads - João Pessoa - Dia 14 - Temperatura [media=27.0625, minima=24.3, maxima=30.5]
27 Threads - João Pessoa - Dia 15 - Temperatura [media=27.691666666666663, minima=25.1, maxima=30.8]
